"","X","Referee","Arena","CountPerArena","TotalCount","Lag","AntalMatchPerLag"
"1274",1274,"Molly Bodén","Umeå Energi Arena Öst",2,20,"IBF Dalen",1
"1275",1275,"Molly Bodén","Umeå Energi Arena Öst",2,20,"Gimonäs Umeå IF",1
"1276",1276,"Molly Bodén","Umeå Energi Arena Öst",2,20,"Röbäcks IF",1
"1277",1277,"Molly Bodén","Umeå Energi Arena Öst",2,20,"Umeå City IBF",1
"1278",1278,"My Wikström","Bräntbergsskolan",2,13,"Gimonäs Umeå IF",1
"1279",1279,"My Wikström","Bräntbergsskolan",2,13,"Ersboda SK",1
"1280",1280,"My Wikström","Bräntbergsskolan",2,13,"Gimonäs Umeå IF",1
"1281",1281,"My Wikström","Bräntbergsskolan",2,13,"Sandåkerns SK",1
"1282",1282,"My Wikström","Ersängshallen",3,13,"Gimonäs Umeå IF",1
"1283",1283,"My Wikström","Ersängshallen",3,13,"Ersboda SK",1
"1284",1284,"My Wikström","Ersängshallen",3,13,"Gimonäs Umeå IF",1
"1285",1285,"My Wikström","Ersängshallen",3,13,"Obbola IK",1
"1286",1286,"My Wikström","Ersängshallen",3,13,"Hörnefors IF",2
"1287",1287,"My Wikström","Grubbeskolan",3,13,"Sandåkerns SK",1
"1288",1288,"My Wikström","Grubbeskolan",3,13,"IBF Dalen",2
"1289",1289,"My Wikström","Grubbeskolan",3,13,"Ersboda SK",1
"1290",1290,"My Wikström","Grubbeskolan",3,13,"Täfteå IK",1
"1291",1291,"My Wikström","Grubbeskolan",3,13,"Spöland Vännäs IF",1
"1292",1292,"My Wikström","Täftehallen",2,13,"IBF Dalen",1
"1293",1293,"My Wikström","Täftehallen",2,13,"Täfteå IK",1
"1294",1294,"My Wikström","Täftehallen",2,13,"Gimonäs Umeå IF",1
"1295",1295,"My Wikström","Täftehallen",2,13,"Röbäcks IF",1
"1296",1296,"My Wikström","Vildmannahallen",3,13,"Gimonäs Umeå IF",1
"1297",1297,"My Wikström","Vildmannahallen",3,13,"IBF Dalen",1
"1298",1298,"My Wikström","Vildmannahallen",3,13,"Spöland Vännäs IF",2
"1299",1299,"My Wikström","Vildmannahallen",3,13,"Umeå City IBF",1
"1300",1300,"My Wikström","Vildmannahallen",3,13,"IBF Dalen",1
"1301",1301,"Nea Nyberg","Bräntbergsskolan",4,11,"Gimonäs Umeå IF",1
"1302",1302,"Nea Nyberg","Bräntbergsskolan",4,11,"Umeå City IBF",1
"1303",1303,"Nea Nyberg","Bräntbergsskolan",4,11,"Täfteå IK",1
"1304",1304,"Nea Nyberg","Bräntbergsskolan",4,11,"Gimonäs Umeå IF",1
"1305",1305,"Nea Nyberg","Bräntbergsskolan",4,11,"Gimonäs Umeå IF",1
"1306",1306,"Nea Nyberg","Bräntbergsskolan",4,11,"Gimonäs Umeå IF",1
"1307",1307,"Nea Nyberg","Bräntbergsskolan",4,11,"IBF Dalen",1
"1308",1308,"Nea Nyberg","Bräntbergsskolan",4,11,"Röbäcks IF",1
"1309",1309,"Nea Nyberg","Hammarhallen Vännäs",2,11,"Sävar IK",1
"1310",1310,"Nea Nyberg","Hammarhallen Vännäs",2,11,"Obbola IK",1
"1311",1311,"Nea Nyberg","Hammarhallen Vännäs",2,11,"Ersboda SK",1
"1312",1312,"Nea Nyberg","Hammarhallen Vännäs",2,11,"Spöland Vännäs IF",1
"1313",1313,"Nea Nyberg","Sävaråhallen",2,11,"Sävar IK",1
"1314",1314,"Nea Nyberg","Sävaråhallen",2,11,"Hissjö SK",1
"1315",1315,"Nea Nyberg","Sävaråhallen",2,11,"Sävar IK",1
"1316",1316,"Nea Nyberg","Sävaråhallen",2,11,"Gimonäs Umeå IF",1
"1317",1317,"Nea Nyberg","Tegs Centralskola",3,11,"Umeå City IBF",2
"1318",1318,"Nea Nyberg","Tegs Centralskola",3,11,"Ersboda SK",1
"1319",1319,"Nea Nyberg","Tegs Centralskola",3,11,"IBF Dalen",1
"1320",1320,"Nea Nyberg","Tegs Centralskola",3,11,"IBF Dalen",1
"1321",1321,"Nea Nyberg","Tegs Centralskola",3,11,"Täfteå IK",1
"1322",1322,"Nelly Saari","Bråvallahallen",2,2,"Hörnefors IF",1
"1323",1323,"Nelly Saari","Bråvallahallen",2,2,"Gimonäs Umeå IF",2
"1324",1324,"Nelly Saari","Bråvallahallen",2,2,"Holmsund City IBC",1
"1325",1325,"Olle Hedman","Campushallen",2,2,"Skellefteå IBK",1
"1326",1326,"Olle Hedman","Campushallen",2,2,"Kågedalens AIF",1
"1327",1327,"Olle Hedman","Campushallen",2,2,"Bureå IF",1
"1328",1328,"Olle Hedman","Campushallen",2,2,"Rönnskär Railcare IF",1
"1329",1329,"Oskar Carlsson","Balderhallen A",3,17,"Kågedalens AIF",1
"1330",1330,"Oskar Carlsson","Balderhallen A",3,17,"Skellefteå IBS",1
"1331",1331,"Oskar Carlsson","Balderhallen A",3,17,"Byske IF",1
"1332",1332,"Oskar Carlsson","Balderhallen A",3,17,"Rönnskär Railcare IF",2
"1333",1333,"Oskar Carlsson","Balderhallen A",3,17,"Skellefteå IBK",1
"1334",1334,"Oskar Carlsson","Balderhallen B",7,17,"Skellefteå IBS",1
"1335",1335,"Oskar Carlsson","Balderhallen B",7,17,"Bureå IF",1
"1336",1336,"Oskar Carlsson","Balderhallen B",7,17,"Skellefteå IBK",1
"1337",1337,"Oskar Carlsson","Balderhallen B",7,17,"Skellefteå IBK",1
"1338",1338,"Oskar Carlsson","Balderhallen B",7,17,"Gamla Stan IBK",1
"1339",1339,"Oskar Carlsson","Balderhallen B",7,17,"Medle SK",1
"1340",1340,"Oskar Carlsson","Balderhallen B",7,17,"Gamla Stan IBK",2
"1341",1341,"Oskar Carlsson","Balderhallen B",7,17,"Gamla Stan IBK",1
"1342",1342,"Oskar Carlsson","Balderhallen B",7,17,"Boliden FFI",1
"1343",1343,"Oskar Carlsson","Balderhallen B",7,17,"Gamla Stan IBK",1
"1344",1344,"Oskar Carlsson","Balderhallen B",7,17,"Kågedalens AIF",1
"1345",1345,"Oskar Carlsson","Balderhallen B",7,17,"Skellefteå IBK",1
"1346",1346,"Oskar Carlsson","Balderhallen B",7,17,"Kågedalens AIF",1
"1347",1347,"Oskar Carlsson","Campushallen",7,17,"Byske IF",1
"1348",1348,"Oskar Carlsson","Campushallen",7,17,"Clemensnäs IF",1
"1349",1349,"Oskar Carlsson","Campushallen",7,17,"Medle SK",2
"1350",1350,"Oskar Carlsson","Campushallen",7,17,"Medle SK",1
"1351",1351,"Oskar Carlsson","Campushallen",7,17,"Gamla Stan IBK",1
"1352",1352,"Oskar Carlsson","Campushallen",7,17,"Gamla Stan IBK",1
"1353",1353,"Oskar Carlsson","Campushallen",7,17,"Skellefteå IBS",1
"1354",1354,"Oskar Carlsson","Campushallen",7,17,"Kågedalens AIF",1
"1355",1355,"Oskar Carlsson","Campushallen",7,17,"Rönnskär Railcare IF",1
"1356",1356,"Oskar Carlsson","Campushallen",7,17,"Skellefteå IBS",1
"1357",1357,"Oskar Carlsson","Campushallen",7,17,"Boliden FFI",1
"1358",1358,"Oskar Carlsson","Campushallen",7,17,"Gamla Stan IBK",1
"1359",1359,"Oskar Carlsson","Campushallen",7,17,"Skellefteå IBK",1
"1360",1360,"Ossian Eklund","Bråvallahallen",3,20,"IBF Dalen",1
"1361",1361,"Ossian Eklund","Bråvallahallen",3,20,"Röbäcks IF",1
"1362",1362,"Ossian Eklund","Bråvallahallen",3,20,"Gimonäs Umeå IF",2
"1363",1363,"Ossian Eklund","Bråvallahallen",3,20,"Sandåkerns SK",1
"1364",1364,"Ossian Eklund","Bråvallahallen",3,20,"Hörnefors IF",1
"1365",1365,"Ossian Eklund","Bräntbergsskolan",4,20,"Ersboda SK",1
"1366",1366,"Ossian Eklund","Bräntbergsskolan",4,20,"Gimonäs Umeå IF",2
"1367",1367,"Ossian Eklund","Bräntbergsskolan",4,20,"Hissjö SK",2
"1368",1368,"Ossian Eklund","Bräntbergsskolan",4,20,"Hörnefors IF",1
"1369",1369,"Ossian Eklund","Bräntbergsskolan",4,20,"IBF Dalen",1
"1370",1370,"Ossian Eklund","Bräntbergsskolan",4,20,"Sävar IK",1
"1371",1371,"Ossian Eklund","Grubbeskolan",4,20,"Umeå City IBF",2
"1372",1372,"Ossian Eklund","Grubbeskolan",4,20,"IBF Dalen",1
"1373",1373,"Ossian Eklund","Grubbeskolan",4,20,"Täfteå IK",1
"1374",1374,"Ossian Eklund","Grubbeskolan",4,20,"Sävar IK",1
"1375",1375,"Ossian Eklund","Grubbeskolan",4,20,"Gimonäs Umeå IF",1
"1376",1376,"Ossian Eklund","Grubbeskolan",4,20,"Obbola IK",2
"1377",1377,"Ossian Eklund","Sporthallen Musköten",2,20,"IBF Dalen",1
"1378",1378,"Ossian Eklund","Sporthallen Musköten",2,20,"Gimonäs Umeå IF",1
"1379",1379,"Ossian Eklund","Sporthallen Musköten",2,20,"Röbäcks IF",1
"1380",1380,"Ossian Eklund","Sporthallen Musköten",2,20,"IBF Dalen",1
"1381",1381,"Ossian Eklund","Storsjöhallen",2,20,"Ersboda SK",1
"1382",1382,"Ossian Eklund","Storsjöhallen",2,20,"Holmsund City IBC",1
"1383",1383,"Ossian Eklund","Storsjöhallen",2,20,"Sandåkerns SK",1
"1384",1384,"Ossian Eklund","Storsjöhallen",2,20,"Gimonäs Umeå IF",1
"1385",1385,"Ossian Eklund","Täftehallen",2,20,"Täfteå IK",1
"1386",1386,"Ossian Eklund","Täftehallen",2,20,"Obbola IK",1
"1387",1387,"Ossian Eklund","Täftehallen",2,20,"Gimonäs Umeå IF",1
"1388",1388,"Ossian Eklund","Täftehallen",2,20,"Umeå City IBF",1
"1389",1389,"Ossian Eklund","Umeå Energi Arena Väst",3,20,"Gimonäs Umeå IF",1
"1390",1390,"Ossian Eklund","Umeå Energi Arena Väst",3,20,"Vindelns IF",1
"1391",1391,"Ossian Eklund","Umeå Energi Arena Väst",3,20,"Sandåkerns SK",1
"1392",1392,"Ossian Eklund","Umeå Energi Arena Väst",3,20,"Holmsund City IBC",1
"1393",1393,"Ossian Eklund","Umeå Energi Arena Väst",3,20,"Röbäcks IF",2
"1394",1394,"Per Andersson","Byske Sporthall",5,5,"Kågedalens AIF",2
"1395",1395,"Per Andersson","Byske Sporthall",5,5,"Skellefteå IBS",2
"1396",1396,"Per Andersson","Byske Sporthall",5,5,"Rönnskär Railcare IF",2
"1397",1397,"Per Andersson","Byske Sporthall",5,5,"Gamla Stan IBK",2
"1398",1398,"Per Andersson","Byske Sporthall",5,5,"Byske IF",2
"1399",1399,"Robert Segerstedt","Bråvallahallen",3,8,"Sandåkerns SK",1
"1400",1400,"Robert Segerstedt","Bråvallahallen",3,8,"Hörnefors IF",1
"1401",1401,"Robert Segerstedt","Bråvallahallen",3,8,"Umeå City IBF",1
"1402",1402,"Robert Segerstedt","Bråvallahallen",3,8,"Sandåkerns SK",1
"1403",1403,"Robert Segerstedt","Bråvallahallen",3,8,"Täfteå IK",2
"1404",1404,"Robert Segerstedt","Midgårdshallen",1,8,"Sävar IK",1
"1405",1405,"Robert Segerstedt","Midgårdshallen",1,8,"Täfteå IK",1
"1406",1406,"Robert Segerstedt","Sävaråhallen",2,8,"Hörnefors IF",1
"1407",1407,"Robert Segerstedt","Sävaråhallen",2,8,"Röbäcks IF",1
"1408",1408,"Robert Segerstedt","Sävaråhallen",2,8,"Sävar IK",1
"1409",1409,"Robert Segerstedt","Sävaråhallen",2,8,"Sävar IK",1
"1410",1410,"Robert Segerstedt","Tegs Centralskola",2,8,"Hörnefors IF",1
"1411",1411,"Robert Segerstedt","Tegs Centralskola",2,8,"Sandåkerns SK",1
"1412",1412,"Robert Segerstedt","Tegs Centralskola",2,8,"IBF Dalen",1
"1413",1413,"Robert Segerstedt","Tegs Centralskola",2,8,"Gimonäs Umeå IF",1
"1414",1414,"Sabina Beraki","Olasjöhallen",3,3,"IBF Dalen",1
"1415",1415,"Sabina Beraki","Olasjöhallen",3,3,"Gimonäs Umeå IF",1
"1416",1416,"Sabina Beraki","Olasjöhallen",3,3,"Sävar IK",1
"1417",1417,"Sabina Beraki","Olasjöhallen",3,3,"Täfteå IK",1
"1418",1418,"Sabina Beraki","Olasjöhallen",3,3,"Obbola IK",1
"1419",1419,"Sabina Beraki","Olasjöhallen",3,3,"Ersboda SK",1
"1420",1420,"Samuel Sundqvist","Örjanshallen",3,3,"Boliden FFI",1
"1421",1421,"Samuel Sundqvist","Örjanshallen",3,3,"Clemensnäs IF",1
"1422",1422,"Samuel Sundqvist","Örjanshallen",3,3,"Kågedalens AIF",1
"1423",1423,"Samuel Sundqvist","Örjanshallen",3,3,"Rönnskär Railcare IF",1
"1424",1424,"Samuel Sundqvist","Örjanshallen",3,3,"Kågedalens AIF",1
"1425",1425,"Samuel Sundqvist","Örjanshallen",3,3,"Clemensnäs IF",1
"1426",1426,"Sanna Johansson","Anderstorpshallen",2,11,"Kågedalens AIF",1
"1427",1427,"Sanna Johansson","Anderstorpshallen",2,11,"Skellefteå IBS",1
"1428",1428,"Sanna Johansson","Anderstorpshallen",2,11,"Skellefteå IBK",1
"1429",1429,"Sanna Johansson","Anderstorpshallen",2,11,"Byske IF",1
"1430",1430,"Sanna Johansson","Balderhallen A",3,11,"Byske IF",1
"1431",1431,"Sanna Johansson","Balderhallen A",3,11,"Kågedalens AIF",1
"1432",1432,"Sanna Johansson","Balderhallen A",3,11,"Gamla Stan IBK",2
"1433",1433,"Sanna Johansson","Balderhallen A",3,11,"Skellefteå IBK",1
"1434",1434,"Sanna Johansson","Balderhallen A",3,11,"Skellefteå IBS",1
"1435",1435,"Sanna Johansson","Campushallen",5,11,"Gamla Stan IBK",1
"1436",1436,"Sanna Johansson","Campushallen",5,11,"Gamla Stan IBK",1
"1437",1437,"Sanna Johansson","Campushallen",5,11,"Skellefteå IBK",1
"1438",1438,"Sanna Johansson","Campushallen",5,11,"Clemensnäs IF",1
"1439",1439,"Sanna Johansson","Campushallen",5,11,"Gamla Stan IBK",1
"1440",1440,"Sanna Johansson","Campushallen",5,11,"Kågedalens AIF",1
"1441",1441,"Sanna Johansson","Campushallen",5,11,"Rönnskär Railcare IF",1
"1442",1442,"Sanna Johansson","Campushallen",5,11,"Gamla Stan IBK",1
"1443",1443,"Sanna Johansson","Campushallen",5,11,"Kågedalens AIF",1
"1444",1444,"Sanna Johansson","Campushallen",5,11,"Clemensnäs IF",1
"1445",1445,"Sanna Johansson","Lejonströmshallen",1,11,"Gamla Stan IBK",1
"1446",1446,"Sanna Johansson","Lejonströmshallen",1,11,"Medle SK",1
"1447",1447,"Simon Blom","Balderhallen B",7,9,"Skellefteå IBK",1
"1448",1448,"Simon Blom","Balderhallen B",7,9,"Gamla Stan IBK",2
"1449",1449,"Simon Blom","Balderhallen B",7,9,"Gamla Stan IBK",2
"1450",1450,"Simon Blom","Balderhallen B",7,9,"Rönnskär Railcare IF",1
"1451",1451,"Simon Blom","Balderhallen B",7,9,"Skellefteå IBS",1
"1452",1452,"Simon Blom","Balderhallen B",7,9,"Gamla Stan IBK",1
"1453",1453,"Simon Blom","Balderhallen B",7,9,"Kågedalens AIF",1
"1454",1454,"Simon Blom","Balderhallen B",7,9,"Medle SK",1
"1455",1455,"Simon Blom","Balderhallen B",7,9,"Skellefteå IBK",1
"1456",1456,"Simon Blom","Balderhallen B",7,9,"Skellefteå IBS",1
"1457",1457,"Simon Blom","Balderhallen B",7,9,"Skellefteå IBK",1
"1458",1458,"Simon Blom","Balderhallen B",7,9,"Boliden FFI",1
"1459",1459,"Simon Blom","Campushallen",2,9,"Skellefteå IBK",1
"1460",1460,"Simon Blom","Campushallen",2,9,"Medle SK",1
"1461",1461,"Simon Blom","Campushallen",2,9,"Boliden FFI",1
"1462",1462,"Simon Blom","Campushallen",2,9,"Gamla Stan IBK",1
"1463",1463,"Sofia Deijer","Ersängshallen",2,2,"Sandåkerns SK",1
"1464",1464,"Sofia Deijer","Ersängshallen",2,2,"IBF Dalen",1
"1465",1465,"Sofia Deijer","Ersängshallen",2,2,"Sävar IK",1
"1466",1466,"Sofia Deijer","Ersängshallen",2,2,"Täfteå IK",1
"1467",1467,"Svenja Brandenstein Kimmel","Elofssonhallen",2,12,"Röbäcks IF",1
"1468",1468,"Svenja Brandenstein Kimmel","Elofssonhallen",2,12,"IBF Dalen",2
"1469",1469,"Svenja Brandenstein Kimmel","Elofssonhallen",2,12,"Umeå City IBF",1
"1470",1470,"Svenja Brandenstein Kimmel","Olasjöhallen",2,12,"Obbola IK",1
"1471",1471,"Svenja Brandenstein Kimmel","Olasjöhallen",2,12,"Hissjö SK",1
"1472",1472,"Svenja Brandenstein Kimmel","Olasjöhallen",2,12,"Sävar IK",1
"1473",1473,"Svenja Brandenstein Kimmel","Olasjöhallen",2,12,"Ersboda SK",1
"1474",1474,"Svenja Brandenstein Kimmel","Täftehallen",6,12,"Sävar IK",1
"1475",1475,"Svenja Brandenstein Kimmel","Täftehallen",6,12,"Täfteå IK",3
"1476",1476,"Svenja Brandenstein Kimmel","Täftehallen",6,12,"Hörnefors IF",1
"1477",1477,"Svenja Brandenstein Kimmel","Täftehallen",6,12,"IBF Dalen",2
"1478",1478,"Svenja Brandenstein Kimmel","Täftehallen",6,12,"IBF Dalen",2
"1479",1479,"Svenja Brandenstein Kimmel","Täftehallen",6,12,"IBF Dalen",1
"1480",1480,"Svenja Brandenstein Kimmel","Täftehallen",6,12,"Obbola IK",2
"1481",1481,"Svenja Brandenstein Kimmel","Umeå Energi Arena Väst",2,12,"Gimonäs Umeå IF",1
"1482",1482,"Svenja Brandenstein Kimmel","Umeå Energi Arena Väst",2,12,"Gimonäs Umeå IF",1
"1483",1483,"Svenja Brandenstein Kimmel","Umeå Energi Arena Väst",2,12,"Täfteå IK",1
"1484",1484,"Svenja Brandenstein Kimmel","Umeå Energi Arena Väst",2,12,"Ersboda SK",1
"1485",1485,"Theo Fessé","Bräntbergsskolan",2,8,"Sävar IK",1
"1486",1486,"Theo Fessé","Bräntbergsskolan",2,8,"IBF Dalen",1
"1487",1487,"Theo Fessé","Bräntbergsskolan",2,8,"Gimonäs Umeå IF",1
"1488",1488,"Theo Fessé","Bräntbergsskolan",2,8,"Hissjö SK",1
"1489",1489,"Theo Fessé","Sävaråhallen",3,8,"IBF Dalen",1
"1490",1490,"Theo Fessé","Sävaråhallen",3,8,"IBF Dalen",1
"1491",1491,"Theo Fessé","Sävaråhallen",3,8,"Ersboda SK",2
"1492",1492,"Theo Fessé","Sävaråhallen",3,8,"Sävar IK",2
"1493",1493,"Theo Fessé","Tegs Centralskola",3,8,"Umeå City IBF",1
"1494",1494,"Theo Fessé","Tegs Centralskola",3,8,"IBF Dalen",2
"1495",1495,"Theo Fessé","Tegs Centralskola",3,8,"Sandåkerns SK",1
"1496",1496,"Theo Fessé","Tegs Centralskola",3,8,"IBF Dalen",1
"1497",1497,"Theo Fessé","Tegs Centralskola",3,8,"IBF Dalen",1
"1498",1498,"Tilda Hamrén","Täftehallen",3,3,"Röbäcks IF",1
"1499",1499,"Tilda Hamrén","Täftehallen",3,3,"Holmsund City IBC",1
"1500",1500,"Tilda Hamrén","Täftehallen",3,3,"Gimonäs Umeå IF",1
"1501",1501,"Tilda Hamrén","Täftehallen",3,3,"Täfteå IK",1
"1502",1502,"Tilda Hamrén","Täftehallen",3,3,"IBF Dalen",2
"1503",1503,"Tilda Lindgren","Bräntbergsskolan",3,12,"Umeå City IBF",2
"1504",1504,"Tilda Lindgren","Bräntbergsskolan",3,12,"Hörnefors IF",1
"1505",1505,"Tilda Lindgren","Bräntbergsskolan",3,12,"Röbäcks IF",1
"1506",1506,"Tilda Lindgren","Bräntbergsskolan",3,12,"Sandåkerns SK",2
"1507",1507,"Tilda Lindgren","Elofssonhallen",4,12,"Gimonäs Umeå IF",1
"1508",1508,"Tilda Lindgren","Elofssonhallen",4,12,"Sävar IK",1
"1509",1509,"Tilda Lindgren","Elofssonhallen",4,12,"Holmsund City IBC",1
"1510",1510,"Tilda Lindgren","Elofssonhallen",4,12,"Röbäcks IF",1
"1511",1511,"Tilda Lindgren","Elofssonhallen",4,12,"Umeå City IBF",1
"1512",1512,"Tilda Lindgren","Elofssonhallen",4,12,"IBF Dalen",1
"1513",1513,"Tilda Lindgren","Elofssonhallen",4,12,"Täfteå IK",1
"1514",1514,"Tilda Lindgren","Elofssonhallen",4,12,"Röbäcks IF",1
"1515",1515,"Tilda Lindgren","Tegs Centralskola",3,12,"Gimonäs Umeå IF",2
"1516",1516,"Tilda Lindgren","Tegs Centralskola",3,12,"Täfteå IK",2
"1517",1517,"Tilda Lindgren","Tegs Centralskola",3,12,"Ersboda SK",1
"1518",1518,"Tilda Lindgren","Tegs Centralskola",3,12,"IBF Dalen",1
"1519",1519,"Tilda Lindgren","Umeå Energi Arena Väst",2,12,"Ersboda SK",1
"1520",1520,"Tilda Lindgren","Umeå Energi Arena Väst",2,12,"Gimonäs Umeå IF",1
"1521",1521,"Tilda Lindgren","Umeå Energi Arena Väst",2,12,"Gimonäs Umeå IF",1
"1522",1522,"Tilda Lindgren","Umeå Energi Arena Väst",2,12,"Röbäcks IF",1
"1523",1523,"Tilda Sundell","Elofssonhallen",2,5,"Röbäcks IF",1
"1524",1524,"Tilda Sundell","Elofssonhallen",2,5,"Röbäcks IF",1
"1525",1525,"Tilda Sundell","Elofssonhallen",2,5,"Umeå City IBF",1
"1526",1526,"Tilda Sundell","Elofssonhallen",2,5,"IBF Dalen",1
"1527",1527,"Tilda Sundell","Storsjöhallen",3,5,"Gimonäs Umeå IF",1
"1528",1528,"Tilda Sundell","Storsjöhallen",3,5,"Gimonäs Umeå IF",2
"1529",1529,"Tilda Sundell","Storsjöhallen",3,5,"Holmsund City IBC",1
"1530",1530,"Tilda Sundell","Storsjöhallen",3,5,"Sandåkerns SK",1
"1531",1531,"Tilda Sundell","Storsjöhallen",3,5,"Ersboda SK",1
"1532",1532,"Tim Marklund","Byske Sporthall",5,14,"Kågedalens AIF",2
"1533",1533,"Tim Marklund","Byske Sporthall",5,14,"Rönnskär Railcare IF",2
"1534",1534,"Tim Marklund","Byske Sporthall",5,14,"Gamla Stan IBK",2
"1535",1535,"Tim Marklund","Byske Sporthall",5,14,"Skellefteå IBS",2
"1536",1536,"Tim Marklund","Byske Sporthall",5,14,"Byske IF",2
"1537",1537,"Tim Marklund","Campushallen",2,14,"Skellefteå IBS",1
"1538",1538,"Tim Marklund","Campushallen",2,14,"Skellefteå IBK",1
"1539",1539,"Tim Marklund","Campushallen",2,14,"Kågedalens AIF",1
"1540",1540,"Tim Marklund","Campushallen",2,14,"Bureå IF",1
"1541",1541,"Tim Marklund","Örjanshallen",7,14,"Bureå IF",2
"1542",1542,"Tim Marklund","Örjanshallen",7,14,"Skellefteå IBK",1
"1543",1543,"Tim Marklund","Örjanshallen",7,14,"Clemensnäs IF",1
"1544",1544,"Tim Marklund","Örjanshallen",7,14,"Rönnskär Railcare IF",1
"1545",1545,"Tim Marklund","Örjanshallen",7,14,"Kågedalens AIF",1
"1546",1546,"Tim Marklund","Örjanshallen",7,14,"Boliden FFI",1
"1547",1547,"Tim Marklund","Örjanshallen",7,14,"Skellefteå IBK",1
"1548",1548,"Tim Marklund","Örjanshallen",7,14,"Rönnskär Railcare IF",1
"1549",1549,"Tim Marklund","Örjanshallen",7,14,"Skellefteå IBS",1
"1550",1550,"Tim Marklund","Örjanshallen",7,14,"Skellefteå IBS",2
"1551",1551,"Tim Marklund","Örjanshallen",7,14,"Kågedalens AIF",1
"1552",1552,"Tim Marklund","Örjanshallen",7,14,"Clemensnäs IF",1
"1553",1553,"Tuva Dahlin","Bräntbergsskolan",2,20,"Sandåkerns SK",1
"1554",1554,"Tuva Dahlin","Bräntbergsskolan",2,20,"Ersboda SK",1
"1555",1555,"Tuva Dahlin","Bräntbergsskolan",2,20,"Gimonäs Umeå IF",1
"1556",1556,"Tuva Dahlin","Bräntbergsskolan",2,20,"Gimonäs Umeå IF",1
"1557",1557,"Tuva Dahlin","Elofssonhallen",2,20,"Röbäcks IF",1
"1558",1558,"Tuva Dahlin","Elofssonhallen",2,20,"Sävar IK",1
"1559",1559,"Tuva Dahlin","Elofssonhallen",2,20,"Hörnefors IF",1
"1560",1560,"Tuva Dahlin","Elofssonhallen",2,20,"IBF Dalen",1
"1561",1561,"Tuva Dahlin","Ersängshallen",3,20,"Hörnefors IF",2
"1562",1562,"Tuva Dahlin","Ersängshallen",3,20,"Gimonäs Umeå IF",1
"1563",1563,"Tuva Dahlin","Ersängshallen",3,20,"Obbola IK",1
"1564",1564,"Tuva Dahlin","Ersängshallen",3,20,"Ersboda SK",1
"1565",1565,"Tuva Dahlin","Ersängshallen",3,20,"Gimonäs Umeå IF",1
"1566",1566,"Tuva Dahlin","Grubbeskolan",3,20,"Täfteå IK",1
"1567",1567,"Tuva Dahlin","Grubbeskolan",3,20,"Spöland Vännäs IF",1
"1568",1568,"Tuva Dahlin","Grubbeskolan",3,20,"IBF Dalen",2
"1569",1569,"Tuva Dahlin","Grubbeskolan",3,20,"Ersboda SK",1
"1570",1570,"Tuva Dahlin","Grubbeskolan",3,20,"Sandåkerns SK",1
"1571",1571,"Tuva Dahlin","Olasjöhallen",5,20,"IBF Dalen",2
"1572",1572,"Tuva Dahlin","Olasjöhallen",5,20,"Gimonäs Umeå IF",1
"1573",1573,"Tuva Dahlin","Olasjöhallen",5,20,"Sävar IK",2
"1574",1574,"Tuva Dahlin","Olasjöhallen",5,20,"IBF Dalen",1
"1575",1575,"Tuva Dahlin","Olasjöhallen",5,20,"Obbola IK",2
"1576",1576,"Tuva Dahlin","Olasjöhallen",5,20,"Täfteå IK",2
"1577",1577,"Tuva Dahlin","Täftehallen",2,20,"Täfteå IK",1
"1578",1578,"Tuva Dahlin","Täftehallen",2,20,"IBF Dalen",1
"1579",1579,"Tuva Dahlin","Täftehallen",2,20,"Röbäcks IF",1
"1580",1580,"Tuva Dahlin","Täftehallen",2,20,"Gimonäs Umeå IF",1
"1581",1581,"Tuva Dahlin","Vildmannahallen",3,20,"Umeå City IBF",1
"1582",1582,"Tuva Dahlin","Vildmannahallen",3,20,"Gimonäs Umeå IF",1
"1583",1583,"Tuva Dahlin","Vildmannahallen",3,20,"Spöland Vännäs IF",2
"1584",1584,"Tuva Dahlin","Vildmannahallen",3,20,"IBF Dalen",1
"1585",1585,"Tuva Dahlin","Vildmannahallen",3,20,"IBF Dalen",1
"1586",1586,"Tyra Åström","Bråvallahallen",2,21,"Sandåkerns SK",1
"1587",1587,"Tyra Åström","Bråvallahallen",2,21,"Röbäcks IF",1
"1588",1588,"Tyra Åström","Bråvallahallen",2,21,"IBF Dalen",1
"1589",1589,"Tyra Åström","Bråvallahallen",2,21,"Hörnefors IF",1
"1590",1590,"Tyra Åström","Bräntbergsskolan",5,21,"Gimonäs Umeå IF",2
"1591",1591,"Tyra Åström","Bräntbergsskolan",5,21,"Sandåkerns SK",1
"1592",1592,"Tyra Åström","Bräntbergsskolan",5,21,"Gimonäs Umeå IF",1
"1593",1593,"Tyra Åström","Bräntbergsskolan",5,21,"Umeå City IBF",1
"1594",1594,"Tyra Åström","Bräntbergsskolan",5,21,"Hörnefors IF",1
"1595",1595,"Tyra Åström","Bräntbergsskolan",5,21,"Sandåkerns SK",1
"1596",1596,"Tyra Åström","Bräntbergsskolan",5,21,"Röbäcks IF",2
"1597",1597,"Tyra Åström","Bräntbergsskolan",5,21,"Holmsund City IBC",1
"1598",1598,"Tyra Åström","Elofssonhallen",4,21,"Sävar IK",1
"1599",1599,"Tyra Åström","Elofssonhallen",4,21,"Gimonäs Umeå IF",1
"1600",1600,"Tyra Åström","Elofssonhallen",4,21,"Täfteå IK",1
